ID	Artist	Title	Link	Origin	Not in use	Voice
525	Don Mclean	Vincent	https://youtube.com/watch?v=dYNbN80VssA	Foreign		
526	Bee Gees	First of May	https://youtube.com/watch?v=JwWezX4Cr7A	Foreign		
527	Bread	Diary	https://youtube.com/watch?v=V5BYAPRVnUk	Foreign		
528	Bread	Make It With You	https://youtube.com/watch?v=g_gVLNQvjww	Foreign		
529	Bread	The Guitar Man (Original)	https://youtube.com/watch?v=yn8GoF7Wuk8	Foreign		
530	Bread	Everything I Own (Original)	https://youtube.com/watch?v=M38qMEmq2kM	Foreign		
531	Cliff Richard	Constantly	https://youtube.com/watch?v=8QUEErHkWmc	Foreign		
532	Bread	If	https://youtube.com/watch?v=9AdSpRkFK34	Foreign		
533	Bread	Lost Without Your Love	https://youtube.com/watch?v=zYML_ji-pzE	Foreign		
534	Billy Joel	Honesty	https://youtube.com/watch?v=Klsne7kQUYk	Foreign		
535	Barry Manilow	Mandy	https://youtube.com/watch?v=RFsanTfNPiE	Foreign		
536	David Gates	Goodbye Girl	https://youtube.com/watch?v=v2UtU_2JmkI	Foreign		
537	David Gates	Take Me Now	https://youtube.com/watch?v=R9gOxI6U4i0	Foreign		
538	Paul Anka	Think I'm In Love Again	https://youtube.com/watch?v=FOUTwnCaP20	Foreign		
539	Junior	But If You Leave Me	https://youtube.com/watch?v=J-QWlBhwaYo	Foreign		
540	Michael Cretu	Love Me	https://youtube.com/watch?v=RrIMfkijB-E	Foreign		
541	Barry Manilow	Medley	https://youtube.com/watch?v=b6iZFPozVdo	Foreign		
542	Seals & Croff	We May Never Pass This Way Again	https://youtube.com/watch?v=Z0fTRtXnNdM	Foreign		
543	Cat Stevens	Wild World	https://youtube.com/watch?v=wxJ4meJkt7A	Foreign		
544	The Cascades	Rhythm of the Rain	https://youtube.com/watch?v=-f2OEjxj5Ak	Foreign		
545	Brian Hyland	Sealed with a Kiss	https://youtube.com/watch?v=_9z3fGpZSCo	Foreign		
546	Don McLean	Winterwood	https://youtube.com/watch?v=PXu3gi8XCu4	Foreign		
547	Michael Jackson	Ben	https://youtube.com/watch?v=3BDn16q_pvM	Foreign		
548	Tom Jones	Green Green Grass of Home	https://youtube.com/watch?v=TqLjAeEnrUE	Foreign		
549	Engelbert Humperdinck	A Man Without Love	https://youtube.com/watch?v=UsLs9qEtalg	Foreign		
550	Engelbert Humperdinck	Love Me with All Your Heart	https://youtube.com/watch?v=eJKDa22mSdQ	Foreign		
551	Engelbert Humperdinck	Spanish Eyes	https://youtube.com/watch?v=h8L2rF9vh6k	Foreign		
552	John Lennon	Jealous Guy	https://youtube.com/watch?v=_YJ_SHDienw	Foreign		
553	Anne Murray	Medley	https://youtube.com/watch?v=cNBGTlf8dGE	Foreign		
554	Bread	Medley	https://youtube.com/watch?v=qe5bEdd-LZY	Foreign		
555	John Lennon	Imagine	https://youtube.com/watch?v=vPPY8Ju_mDY	Foreign		
556	Dan Fogelberg	Leader Of The Band	https://youtube.com/watch?v=oYTO8JFgvS8	Foreign		
557	The Beatles	While My Guitar Gently Weeps	https://youtube.com/watch?v=_5u3Xv9Z3PQ	Foreign		
558	Bee Gees	TOO MUCH HEAVEN	https://youtube.com/watch?v=21SLE60O9Kk	Foreign		
559	The Beatles	Hey Jude	https://youtube.com/watch?v=enmHYsoCMkQ	Foreign		
560	Led Zeppelin	Stairway To Heaven	https://youtube.com/watch?v=1jS_JKkQ1Fs	Foreign		
561	David Pomeranz	The Old Songs	https://youtube.com/watch?v=ESx-qG01g6o	Foreign		
562	David Pomeranz	If You Walked Away	https://youtube.com/watch?v=M4cJUHvIDCQ	Foreign		
563	Barry Manilow	If I Should Love Again	https://youtube.com/watch?v=WxCCcD02Oy0	Foreign		
564	Barry Manilow	Even Now	https://youtube.com/watch?v=XbmW7_tkiNQ	Foreign		
565	Stephen Bishop	It Might Be You	https://youtube.com/watch?v=tf7X8zjWR_0	Foreign		
566	America	All My Life	https://youtube.com/watch?v=z8b6ZlFX3zk	Foreign		
567	Air Supply	Even The Nights Are Better	https://youtube.com/watch?v=_7LiL1zVXq4	Foreign		
568	Air Supply	All Out Of Love	https://youtube.com/watch?v=p_lCYL-Q9aw	Foreign		
569	Kenny Rogers	Through The Years	https://youtube.com/watch?v=Uvjjz-z2dGo	Foreign		
570	Bee Gees	Our Love (Don't Throw It All Away)	https://youtube.com/watch?v=BTlGY_MFk6s	Foreign		
571	Jack Jones	The Love Boat	https://youtube.com/watch?v=XguZ-j4xckQ	Foreign		
572	Barry Manilow	Could It Be Magic	https://youtube.com/watch?v=roq_1svalIc	Foreign		
573	Frank Sinatra	My Way	https://youtube.com/watch?v=tAEek8nO11c	Foreign		
574	Carole King	It's Too Late	https://youtube.com/watch?v=6ZQZwYixxHI	Foreign		
575	Carly Simon	You're So Vain	https://youtube.com/watch?v=C3tyaXgJM_M	Foreign		
576	Nancy Sinatra	These Boots Are Made for Walkin'	https://youtube.com/watch?v=vkl-GXuQRF8	Foreign		
577	Don McLean	American Pie	https://youtube.com/watch?v=sGCVp73RjxQ	Foreign		
578	Peter, Paul and Mary	Blowin' in the Wind	https://youtube.com/watch?v=WjwNGMMmpQk	Foreign		
579	Neil Young	Four Strong Winds	https://youtube.com/watch?v=37D9DD89mNY	Foreign		
580	Little River Band	Cool Change	https://youtube.com/watch?v=ov0zm_amvC4	Foreign		
581	Anne Murray	Broken Hearted Me	https://youtube.com/watch?v=2BhJ0PaDC3A	Foreign		
582	The Carpenters	I Need To Be In Love	https://youtube.com/watch?v=fYAXVm9eAiM	Foreign		
583	Matthew Fisher	Can't Stop Loving You Now	https://youtube.com/watch?v=10NAvQ-8yG4	Foreign		
584	Morris Albert	Do You Miss Me	https://youtube.com/watch?v=47eGTRLEtXg	Foreign		
585	Albert Hammond	When I'm Gone	https://youtube.com/watch?v=gfstAVm7boI	Foreign		
586	Dan Fogelberg	Longer	https://youtube.com/watch?v=eljGiRpyn0Y	Foreign		
587	Bread	Aubrey	https://youtube.com/watch?v=Pjyq4o-G5Dw	Foreign		
588	Bread	Everything I Own	https://youtube.com/watch?v=0ZBs517zZ8Y	Foreign		
589	America	Sister Golden Hair	https://youtube.com/watch?v=-I8_AD6kQHo	Foreign		
590	America	Ventura Highway	https://youtube.com/watch?v=7L9ROTo1wl8	Foreign		
591	America	Tin Man	https://youtube.com/watch?v=m3b8gjrY2VY	Foreign		
592	America	A Horse With No Name	https://youtube.com/watch?v=OLf5UgXWWzU	Foreign		
593	The Platters	My Prayer	https://youtube.com/watch?v=NB0qWKiDGeU	Foreign		
594	The Platters	Smoke Gets in Your Eyes	https://youtube.com/watch?v=Jr4GgzUeICc	Foreign		
595	The Platters	Twilight Time	https://youtube.com/watch?v=WjKk02Xwjcw	Foreign		
596	The Platters	The Great Pretender	https://youtube.com/watch?v=kXqcnE6EAw4	Foreign		
597	Bee Gees	First Of May	https://youtube.com/watch?v=yQkx0X684xw	Foreign		
598	Elton John	Your Song	https://youtube.com/watch?v=fGI2vCk6ykY	Foreign		
599	Gabriel	You Never Told Me You Love Me	https://youtube.com/watch?v=tuVfBT1qHiw	Foreign		
600	Kenny Nolan	Love's Grown Deep	https://youtube.com/watch?v=cH4Mr35xzxA	Foreign		
601	Anne Murray	You Needed Me	https://youtube.com/watch?v=i5h0sqMNNiU	Foreign		
602	The Carpenters	There's a Kind of Hush	https://youtube.com/watch?v=VLfEqs0l3mE	Foreign		
603	ABBA	Chiquitita	https://youtube.com/watch?v=BzgGqKeMuMs	Foreign		
604	Rod Stewart	Da Ya Think I'm Sexy?	https://youtube.com/watch?v=sljjSo99CEA	Foreign		
605	Bee Gees	I Started A Joke	https://youtube.com/watch?v=zcYndhpKc6U	Foreign		
606	Jim Croce	Operator	https://youtube.com/watch?v=JCLG9nq6Q58	Foreign		
607	Jim Croce	I Got A Name	https://youtube.com/watch?v=Nz1cGQTH_Tk	Foreign		
608	Queen	Bohemian Rhapsody	https://youtube.com/watch?v=_ih5L6S7Ejk	Foreign		
609	The Beatles	Hey Jude	https://youtube.com/watch?v=Pex4LTVjFow	Foreign		
610	Neil Diamond	I Am...I Said	https://youtube.com/watch?v=X8kA6c3USaA	Foreign		no_voice
611	Neil Diamond	Song Sung Blue	https://youtube.com/watch?v=zqaBsTGDmDI	Foreign		no_voice
612	Blondie	Call Me	https://youtube.com/watch?v=XXH8PTgl4BI	Foreign		no_voice
613	Blondie	Heart of Glass	https://youtube.com/watch?v=dyoCKVzlrMM	Foreign		no_voice
614	Pink Floyd	Another Brick in the Wall KARAOKE	https://youtube.com/watch?v=l61mjCwnznQ	Foreign		
615	Pink Floyd	Another Brick In The Wall	https://youtube.com/watch?v=c2w2xRspoMU	Foreign		
616	Carpenters	We've Only Just Begun	https://youtube.com/watch?v=rWVAHXMISKU	Foreign		
617	Paul McCartney	Silly Love Songs	https://youtube.com/watch?v=lxKP1bZv4o4	Foreign		
618	Lipps	Funkytown	https://youtube.com/watch?v=VxUr-LbVsY0	Foreign		
619	The Animals	House Of The Rising Sun	https://youtube.com/watch?v=xc5s0TRHwtI	Foreign		
620	Creedence Clearwater Revival	Proud Mary	https://youtube.com/watch?v=SgD4oxR1_Hw	Foreign		
621	Creedence Clearwater Revival	Have You Ever Seen The Rain	https://youtube.com/watch?v=P9UUrX4lwPk	Foreign		
622	Rod Stewart	I Don't Want to Talk About It	https://youtube.com/watch?v=7Ea4sn8d-Vk	Foreign		
623	Elvis Costello	She	https://youtube.com/watch?v=SZKQVOLNqm4	Foreign		
624	Boston	More Than A Feeling	https://youtube.com/watch?v=BmIVxGcMOgU	Foreign		
625	Rod Stewart	I Don't Want To Talk About It	https://youtube.com/watch?v=BdReRY0VIRg	Foreign		
626	Clapton, Eric	I Shot The Sheriff	https://youtube.com/watch?v=cnWP0HTISmk	Foreign		
627	Dionne Warwick	Never Fall In Love Again	https://youtube.com/watch?v=iAV7uDmRkBA	Foreign		
628	Dionne Warwick	Never Fall In Love Again	https://youtube.com/watch?v=iAV7uDmRkBA	Foreign		
629	Dionne Warwick	Never Fall In Love Again	https://youtube.com/watch?v=iAV7uDmRkBA	Foreign		
630	B. J. Thomas	Raindrops Keep Fallin' On My Head	https://youtube.com/watch?v=OK75QiNpgAQ	Foreign		
631	Gilbert O'Sullivan	Alone Again (Naturally)	https://youtube.com/watch?v=L4iDOxI40yE	Foreign		
632	10cc	I'm Not in Love	https://youtube.com/watch?v=998LjfjFFiQ	Foreign		
633	Tom Jones	Green Green Grass Of Home	https://youtube.com/watch?v=lDkaUmd2FKs	Foreign		
634	Boz Scaggs	We're All Alone	https://youtube.com/watch?v=-wdnndJEgsU	Foreign		
635	The Carpenters	For All We Know	https://youtube.com/watch?v=tZNifUChPuw	Foreign		
636	The Carpenters	We've Only Just Begun	https://youtube.com/watch?v=XOSotdT1ETo	Foreign		
637	Jim Croce	I'll Have To Say I Love You In A Song	https://youtube.com/watch?v=ggA44A8UZbg	Foreign		
638	The Beatles	In My Life	https://youtube.com/watch?v=IS7ESPZn7do	Foreign		
639	David Gates	Part Time Love	https://youtube.com/watch?v=FhQaHne2cIE	Foreign		
640	David Gates	Never Let Her Go	https://youtube.com/watch?v=U6h_kuXZU8M	Foreign		
641	Dan Hill	Never Thought (That I Could Love)	https://youtube.com/watch?v=euknE24COWA	Foreign		
642	Bee Gees	To Love Somebody	https://youtube.com/watch?v=pamtZb6qFy8	Foreign		
643	Bee Gees	I Started a Joke	https://youtube.com/watch?v=X9BESBcuEuU	Foreign		
644	Dan Hill	Sometimes When We Touch	https://youtube.com/watch?v=bApz69AO2To	Foreign		
645	Mary MacGregor	Torn Between Two Lovers	https://youtube.com/watch?v=wWeuH9xdQuI	Foreign		
646	Melissa Manchester	Looking Through The Eyes of Love	https://youtube.com/watch?v=QDSyltjx8Ds	Foreign		
647	Don McLean	Crying	https://youtube.com/watch?v=QML6vSWOO1E	Foreign		
648	Rupert Holmes	Touch and Go	https://youtube.com/watch?v=ZcZxLcGhUkQ	Foreign		
649	Elvis Presley	The Wonder Of You	https://youtube.com/watch?v=t-4ZMeWR1S8	Foreign		
650	Elvis Presley	It's Now or Never	https://youtube.com/watch?v=WC48Q5zSvic	Foreign		
651	Elvis Presley	Always on My Mind	https://youtube.com/watch?v=rBj6cJx6Ecc	Foreign		
652	Jose Feliciano	Once There Was A Love	https://youtube.com/watch?v=F0QOJMgWjTc	Foreign		
653	James Taylor	Fire And Rain	https://youtube.com/watch?v=g4hJNSpnJ3A	Foreign		
654	James Taylor	Fire And Rain	https://youtube.com/watch?v=3EQvN8N5qig	Foreign		
655	Taylor, James	Fire And Rain	https://youtube.com/watch?v=3EQvN8N5qig	Foreign		
656	Carpenters	We've Only Just Begun	https://youtube.com/watch?v=tQyC6GjXSXI	Foreign		
657	I Say a Little Prayer	Dionne Warwick	https://youtube.com/watch?v=TuoAyMk55gc	Foreign		
658	I Say a Little Prayer	Dionne Warwick	https://youtube.com/watch?v=TuoAyMk55gc	Foreign		
659	Kenny Loggins	Danny's Song	https://youtube.com/watch?v=NA9Ki6WPtBw	Foreign		
660	The Beatles	Across The Universe	https://youtube.com/watch?v=kH65vQgUVCM	Foreign		
661	The Beatles	Here, There and Everywhere	https://youtube.com/watch?v=oMO38zIaUDg	Foreign		
662	The Beatles	In My Life	https://youtube.com/watch?v=fZh_tiybWJM	Foreign		
663	Carpenters	Love Me For What I Am	https://youtube.com/watch?v=t4X3xXfIm6M	Foreign		
664	Paul McCartney	Band On The Run	https://youtube.com/watch?v=B_Vd2Co5Ohk	Foreign		
665	Jacky Ward	Fools Fall In Love	https://youtube.com/watch?v=FJ6teFjpnfk	Foreign		
666	Simon & Garfunkel	Bridge Over Troubled Water	https://youtube.com/watch?v=iEr_Y8DKx84	Foreign		
667	Elton John	We All Fall In Love Sometimes	https://youtube.com/watch?v=J5ki60oaaSM	Foreign		
668	The Guess Who	American Woman	https://youtube.com/watch?v=1iJJSx4gmzM	Foreign		
669	Barry Manilow	Weekend in New England	https://youtube.com/watch?v=7QUudZF1T2Q	Foreign		
670	Stonebolt	I Will Still Love You	https://youtube.com/watch?v=MChDZeJk5tU	Foreign		
671	Craig Ruhnke	I'll Always Love You	https://youtube.com/watch?v=01AUE-XeYrA	Foreign		
672	Eric Carmen	The Way We Used To Be	https://youtube.com/watch?v=9CgAuSuGb3U	Foreign		
673	Yvonne Elimann	Love Me	https://youtube.com/watch?v=mriYGYraY_k	Foreign		
674	Carly Simon	Nobody Does It Better	https://youtube.com/watch?v=Nisgi3GBO9Q	Foreign		
675	Alessi Brothers	Oh Lori	https://youtube.com/watch?v=Ri37C0pssqo	Foreign		
676	David Gates	Clouds	https://youtube.com/watch?v=NY7BYiMa8vg	Foreign		
677	Mary MacGregor	Good Friend	https://youtube.com/watch?v=Fio-PVMeDQg	Foreign		
678	James Taylor	If I Keep My Heart Out Of Sight	https://youtube.com/watch?v=H4HRPYLsGUg	Foreign		
679	England Dan & John Ford Coley	It's Sad To Belong	https://youtube.com/watch?v=OBkU8P0xVLY	Foreign		
680	Another Day	Paul McCartney	https://youtube.com/watch?v=LtNbaGnss64	Foreign		
681	Roberta Flack	Killing Me Softly	https://youtube.com/watch?v=rmjP4k-qhGQ	Foreign		
682	The Carpenters	Yesterday Once More	https://youtube.com/watch?v=Pid-PeS3iLM	Foreign		
683	Neil Sedaka	Laughter in The Rain	https://youtube.com/watch?v=5e7v3ZeI4Ac	Foreign		
684	Fire and Rain	Living Together	https://youtube.com/watch?v=9nKg0oGkXAI	Foreign		
685	Bread	Lost Without Your Love	https://youtube.com/watch?v=Z8ahKRl4_N4	Foreign		
686	Simon & Garfunkel	Mrs Robinson	https://youtube.com/watch?v=quRzVrV4kGE	Foreign		
687	Captain And Tenille	Don't Forget Me	https://youtube.com/watch?v=g38J5a8Rivo	Foreign		
688	David Gates	I Can't Find The Words to Say Goodbye	https://youtube.com/watch?v=5Yk9MwpJd2w	Foreign		
689	Rod Stewart	Reason To Believe	https://youtube.com/watch?v=PJMiE0qOTFQ	Foreign		
690	Steely Dan	Rikki Don't Lose That Number	https://youtube.com/watch?v=ymK6QP6fJ44	Foreign		
691	Peter Frampton	Show Me the Way	https://youtube.com/watch?v=p4KuY_afyqI	Foreign		
692	Helen Reddy	I Can't Say Goodbye To You	https://youtube.com/watch?v=0pFgB7WW-hU	Foreign		
693	Cathy Irving	I Never Dreamed Someone Like You	https://youtube.com/watch?v=YdUQauVbDcY	Foreign		
694	The Everly Brothers	Bye Bye Love	https://youtube.com/watch?v=xn27X6dqVZA	Foreign		
695	Simon & Garfunkel	The Sound of Silence	https://youtube.com/watch?v=CdhfBx6mc6g	Foreign		no_voice
696	Simon & Garfunkel	The Sound of Silence	https://youtube.com/watch?v=jG8gSrCC_Tk	Foreign		
697	Roberta Flack	If Ever I See You Again	https://youtube.com/watch?v=kPo1EvV3zgI	Foreign		
698	Bonnie Tyle	If I Sing You a Love Song	https://youtube.com/watch?v=zIEXeFo6vf4	Foreign		
699	Diana Ross	Do You Know Where You're Going To?	https://youtube.com/watch?v=KGpX-r2Sta8	Foreign		
700	Eydie Gorme	It Takes Too Long To Learn To Live Alone	https://youtube.com/watch?v=8A2ulQhhaLs	Foreign		
701	Ronnie Dyson	Just Don't Want To Be Lonely	https://youtube.com/watch?v=bjfWZi6SbFk	Foreign		
702	Charlene	I've Never Been To Me	https://youtube.com/watch?v=WeEpXgpB9Do	Foreign		
703	Cat Stevens	Morning Has Broken	https://youtube.com/watch?v=TGlfnGBR0SA	Foreign		
704	Seals and Crofts	My Fair Share	https://youtube.com/watch?v=yNT0PXB56zI	Foreign		
705	Dr. Hook	All The Time In The World	https://youtube.com/watch?v=eu6W5E44hQQ	Foreign		
706	The Turtles	Happy Together	https://youtube.com/watch?v=6nWv9ChfASM	Foreign		
707	John Lee Hooker	This Girl Has Turned Into A Woman	https://youtube.com/watch?v=uGQK6Gs1ZBE	Foreign		
708	Maureen McGovern	Very Special Love	https://youtube.com/watch?v=WshokGDGA_c	Foreign		
709	Dionne Warwick	Walk On By	https://youtube.com/watch?v=aEZIG3x8mtw	Foreign		
710	Maureen McGovern	We Could Have It All	https://youtube.com/watch?v=IcJbyalvuGk	Foreign		
711	Leiff Garrett	When I Think of You	https://youtube.com/watch?v=5ZadHLAqoyw	Foreign		
712	The Beatles	Yesterday	https://youtube.com/watch?v=uw3zzQ-5g4o	Foreign		
713	Eric Clapton	Wonderful Tonight	https://youtube.com/watch?v=WDXiPavQjNg	Foreign		
714	Deep Purple	Smoke On The Water	https://youtube.com/watch?v=sxacJSO_tS4	Foreign		
715	Eric Clapton	Cocaine	https://youtube.com/watch?v=ZRLWN7p_kUk	Foreign		
716	Leiff Garrett	I Was Looking For Someone To Love	https://youtube.com/watch?v=B-6d6Kcg-fU	Foreign		
717	Chicago	If You Leave Me Now	https://youtube.com/watch?v=Dr2Jn5-HAnk	Foreign		
718	Carly Simon	Nobody Does It Better	https://youtube.com/watch?v=RB_5jvcXNiY	Foreign		
719	Alessi Brothers	Oh Lori	https://youtube.com/watch?v=LDJXYq9OGkg	Foreign		
720	Alessi Brothers	Oh, Lori	https://youtube.com/watch?v=LaZaVYclsvI	Foreign		
721	John Davidson	You And I	https://youtube.com/watch?v=xbJKNGy0aUs	Foreign		
722	Bobby Sherman	Jennifer	https://youtube.com/watch?v=-QH7RNB45vw	Foreign		
723	Kris Kristofferson & Rita Coolidge	Loving Arms	https://youtube.com/watch?v=tnsakqXDTYA	Foreign		
724	Kris Kristofferson & Rita Coolidge	Loving Arms	https://youtube.com/watch?v=ODs6E1sEjHI	Foreign		
725	Al Wilson	Show And Tell	https://youtube.com/watch?v=ioBM6Y4f5s0	Foreign		
726	Player	Baby Come Back	https://youtube.com/watch?v=ifcAbgP0q1A	Foreign		
727	The Stylistics	I'm Stone In Love With You	https://youtube.com/watch?v=ufW8cmpPf-U	Foreign		
728	John Lennon	Imagine	https://youtube.com/watch?v=f2bcREkpE0I	Foreign		
729	ABBA	The Winner Takes It All	https://youtube.com/watch?v=vSUG3VkDKHY	Foreign		
730	Diana Ross	Touch Me in the Morning	https://youtube.com/watch?v=kSk0DGk82Tw	Foreign		
731	The Beatles	We Can Work It Out	https://youtube.com/watch?v=CzyjRJhACJA	Foreign		
732	The Beatles	Eight Days a Week	https://youtube.com/watch?v=khOcANqUXj8	Foreign		
733	The Beatles	Penny Lane	https://youtube.com/watch?v=q250igjhOO8	Foreign		
734	The Beatles	Nowhere Man	https://youtube.com/watch?v=O96GbcThEus	Foreign		
735	The Nolans	Don't Let Me Be the Last to know	https://youtube.com/watch?v=A0JJKQsVJpU	Foreign		
736	Dan Seals	One Friend	https://youtube.com/watch?v=Q90hsJWzJts	Foreign		
737	Led Zeppelin	Stairway To Heaven	https://youtube.com/watch?v=wMlBrTp3OeA	Foreign		
738	John Lennon	Imagine	https://youtube.com/watch?v=MR70Dg0_o1A	Foreign		
739	Doors	Light My Fire	https://youtube.com/watch?v=rRcCgcll5uE	Foreign		
740	The Beatles	A Day in the Life	https://youtube.com/watch?v=3L1WeqLionM	Foreign		
741	The Beatles	The Fool on the Hill	https://youtube.com/watch?v=zZ9h99ejs2I	Foreign		
742	The Beatles	Strawberry Fields Forever	https://youtube.com/watch?v=2rmVykptsc8	Foreign		
743	The Beatles	Lucy in the Sky with Diamonds	https://youtube.com/watch?v=40o-VB-Vuws	Foreign		
744	The Beatles	Hello Goodbye	https://youtube.com/watch?v=eSQpcGM4Cmg	Foreign		
745	Rolling Stones	Satisfaction	https://youtube.com/watch?v=uj4-_JL7-Tk	Foreign		
746	The Carpenters	Top Of The World	https://youtube.com/watch?v=LxKPsEefblc	Foreign		
747	Aretha Franklin	I Say A Little Prayer	https://youtube.com/watch?v=MVYfsVvqO-s	Foreign		
748	Free Movement	The Harder I Try	https://youtube.com/watch?v=doRZakTK5kk	Foreign		
749	Blood, Sweat & Tears	You've Made Me So Very Happy	https://youtube.com/watch?v=zxSLcyuKDgI	Foreign		
750	Dionne Warwick & Barry Manilow	Run To Me	https://youtube.com/watch?v=V-PMF7td8E4	Foreign		
751	Barry Manilow & Dionne Warwick	Run To Me	https://youtube.com/watch?v=cJu-Rnmkvz8	Foreign		
752	The Delfonics	La La Means I Love You	https://youtube.com/watch?v=_8njsq1GcEg	Foreign		no_voice
753	The Delfonics	La La Means I Love You	https://youtube.com/watch?v=K9It3cW9NbY	Foreign		
754	The Beatles	The Long and Winding Road	https://youtube.com/watch?v=elvjxcCaTCI	Foreign		
755	Badfinger	Day After Day	https://youtube.com/watch?v=70uwGvxChXU	Foreign		
756	Chicago	Saturday In The Park	https://youtube.com/watch?v=V5ITLsEz1Ac	Foreign		
757	The Skyliners	Since I Don't Have You	https://youtube.com/watch?v=1pjTAxQgufA	Foreign		
758	Spinners	I Don't Want To Lose You	https://youtube.com/watch?v=XoWH3EHtnPo	Foreign		
759	If You Remember Me	Chris Thompson	https://youtube.com/watch?v=gMJiogxH8MQ	Foreign		
760	Barry Manilow	Life Will Go On	https://youtube.com/watch?v=a6_IXWuFOMw	Foreign		
761	Nicolette Larson	Lotta Love	https://youtube.com/watch?v=bOJbOc67g6Q	Foreign		
	Maureen McGovern	We May Never Love Like This Again	https://youtube.com/watch?v=O2nyHiRHRsY	Foreign		
763	The Beatles	Let It Be	https://youtube.com/watch?v=KSRDIB1BQ08	Foreign		
764	Don Mclean	Vincent	https://youtube.com/watch?v=fc8xiihrv_4	Foreign		
765	Edwin Starr	War	https://youtube.com/watch?v=Lhtx6BkHXMA	Foreign		
766	Queen	We Are the Champions	https://youtube.com/watch?v=wbri009SE3w	Foreign		
767	Queen	Bohemian Rhapsody	https://youtube.com/watch?v=dk5AWEfxg4s	Foreign		
768	Seals & Crofts	We May Never Pass This Way (Again)	https://youtube.com/watch?v=XRJ5tcJIjio	Foreign		
769	Cat Stevens	Wild World	https://youtube.com/watch?v=JjbHyCZUSRg	Foreign		
770	Olivia Newton-John	Hopelessly Devoted To You	https://youtube.com/watch?v=RkBv36LgArA	Foreign		
771	Sergio Mendes	Bridges	https://youtube.com/watch?v=tgZ7O4nwAOE	Foreign		
772	The Carpenters	(They Long to Be) Close to You	https://youtube.com/watch?v=7dAS3M6salg	Foreign		
773	Air Supply	Come What May	https://youtube.com/watch?v=sO6H47D1CAU	Foreign		
774	The Miracles	City Of Angels	https://youtube.com/watch?v=blzjFKebXrI	Foreign		
775	The Stylistics	The Miracle	https://youtube.com/watch?v=LMZwaVr5wNc	Foreign		
776	Bee Gees	More Than a Woman	https://youtube.com/watch?v=CZcZSN8DzSA	Foreign		
777	The Association	Never My Love	https://youtube.com/watch?v=GLjBqMma6LE	Foreign		
778	Air Supply	Now And Forever	https://youtube.com/watch?v=Gbt4V04NFWo	Foreign		
779	Air Supply	Now And Forever	https://youtube.com/watch?v=Gbt4V04NFWo	Foreign		
780	Air Supply	Someone Who Believes In You	https://youtube.com/watch?v=PitgjU6gnHU	Foreign		
781	England Dan & John Ford Coley	Nights Are Forever Without You	https://youtube.com/watch?v=0EKiAMtnvtU	Foreign		
782	Stephen Bishop	On And On	https://youtube.com/watch?v=UZxy7oGlpqg	Foreign		
783	Steely Dan	Rikki Don't Lose That Number	https://youtube.com/watch?v=HpZ6SOVKFIU	Foreign		
784	Steely Dan	Rikki Don't Lose That Number	https://youtube.com/watch?v=zP5bu2Cio58	Foreign		
785	Chicago	25 or 6 to 4	https://youtube.com/watch?v=DkNlfR1pYm4	Foreign		
786	Rod Stewart	I Was Only Joking	https://youtube.com/watch?v=P-q3g0RP9MY	Foreign		
787	David Pomeranz	Got To Believe In Magic	https://youtube.com/watch?v=kq3yYNCgbs4	Foreign		
788	David Pomeranz	Got To Believe In Magic	https://youtube.com/watch?v=_pan-9-9R2o	Foreign		
789	Lani Hall	How Can I Tell You	https://youtube.com/watch?v=4FVw3Uy9pP8	Foreign		
790	Bee Gees	How Deep Is Your Love	https://youtube.com/watch?v=S9vxqIrAM1M	Foreign		
791	Bee Gees	How Deep Is Your Love	https://youtube.com/watch?v=DGe7YLb8ajU	Foreign		
792	Queen	I Want To Break Free	https://youtube.com/watch?v=y_IIuMX0rHA	Foreign		
793	Queen	Bohemian Rhapsody	https://youtube.com/watch?v=9Lxm0iSnKNc	Foreign		
794	Queen	A Kind of Magic	https://youtube.com/watch?v=Xe6Oz08mKes	Foreign		
795	Queen	The Great Pretender	https://youtube.com/watch?v=hOxo_e4Yugw	Foreign		
796	Blondie	The Tide Is High	https://youtube.com/watch?v=cIZ62_d-ah8	Foreign		
797	Anne Murray	I Just Fall In Love Again	https://youtube.com/watch?v=DcmhqGrO1NU	Foreign		
798	Dionne Warwick	I'll Never Love This Way Again	https://youtube.com/watch?v=15nSgxXlmwk	Foreign		
799	Norman Saleet	This Time I Know It's Real	https://youtube.com/watch?v=o2MCxzsK0tc	Foreign		
800	Rex Smith	Forever	https://youtube.com/watch?v=Q0McH4byLOg	Foreign		
801	Anne Murray	Broken Hearted Me	https://youtube.com/watch?v=NoTI_WdDQ40	Foreign		
802	Air Supply	Just As I Am	https://youtube.com/watch?v=s2OSJgS3EmM	Foreign		
803	England Dan	I'd Really Love To See You Tonight (Original)	https://youtube.com/watch?v=hPVFVLgpoVk	Foreign		
804	Firefall	Just Remember I Love You	https://youtube.com/watch?v=w_94lz0z9lI	Foreign		
805	Dan Henry	20 Minutes Before Take Off	https://youtube.com/watch?v=yrPl01Etc5A	Foreign		
806	Richard Sanderson	She's A Lady	https://youtube.com/watch?v=Vb68Hzywgiw	Foreign		
807	Cook Da Books	Your Eyes	https://youtube.com/watch?v=jYp0uu5bdAU	Foreign		
808	Todd Rundgren	Can We Still Be Friends	https://youtube.com/watch?v=Z_yF3ORCnao	Foreign		
