ID	Artist	Title	Link	Origin	Not in use	Voice
	Mark Ronson ft. Amy Winehouse	Valerie	http://www.youtube.com/watch?v=yH2mILMKC-0	Foreign		
	Maroon 5	Memories	http://www.youtube.com/watch?v=KSr0TJH5m-Q	Foreign		
	Maroon 5	Sugar	http://www.youtube.com/watch?v=PqX8aA6w4bM	Foreign		
	Marshmello, Anne Marie	FRIENDS	http://www.youtube.com/watch?v=6ela2HnWEBk	Foreign		
	Marina Perazić	Kolačići	https://www.youtube.com/watch?v=tELjpPuZZfQ	EX-YU		
	Mary MacGregor	Torn Between Two Lovers	https://youtube.com/watch?v=wWeuH9xdQuI	Foreign		
	Mary MacGregor	Good Friend	https://youtube.com/watch?v=Fio-PVMeDQg	Foreign		
	Matt Monro	Yesterday	https://youtube.com/watch?v=mVs0f_K2U5c	Foreign		
	Matt Monro	Yesterday	https://youtube.com/watch?v=jQoa6lkfac0	Foreign		
	Matt Monro	Portrait of My Love	https://youtube.com/watch?v=cKWnF1mJn74	Foreign		
	Matt Monro	Portrait of My Love	https://youtube.com/watch?v=B_oDGqWcpeg	Foreign		
	Matthew Fisher	Can't Stop Loving You Now	https://youtube.com/watch?v=10NAvQ-8yG4	Foreign		
	Matthew Fisher	She Makes Me Feel	https://youtube.com/watch?v=xM2b0fwyMtE	Foreign		
	Maureen McGovern	Very Special Love	https://youtube.com/watch?v=WshokGDGA_c	Foreign		
	Maureen McGovern	We Could Have It All	https://youtube.com/watch?v=IcJbyalvuGk	Foreign		
	Maureen McGovern	We May Never Love Like This Again	https://youtube.com/watch?v=O2nyHiRHRsY	Foreign		
	Meghan Trainor	Dear Future Husband	http://www.youtube.com/watch?v=Ny2EbG0ddx4	Foreign		
	Meghan Trainor	All About That Bass	http://www.youtube.com/watch?v=m3dSO95AALI	Foreign		
	Meghan Trainor	NO	http://www.youtube.com/watch?v=Qcc9zdXowPQ	Foreign		
	Meghan Trainor ft. John Legend	Like I'm Gonna Lose You	http://www.youtube.com/watch?v=mawPX4US1l4	Foreign		
	Melanie Martinez	Dollhouse	http://www.youtube.com/watch?v=Ic76QuFskME	Foreign		
	Melissa Manchester	Looking Through The Eyes of Love	https://youtube.com/watch?v=QDSyltjx8Ds	Foreign		
	Mena Massoud, Naomi Scott	A Whole New World	http://www.youtube.com/watch?v=4hwpLK7CWVM	Foreign		
	Metallica	Nothing Else Matters	https://www.youtube.com/watch?v=LcK5u0usw6Y	Foreign		no_voice
	Marjan Smode	Mrtva reka	https://www.youtube.com/watch?v=98MKZP44wj0	SLO		
	Marjeta Ramšak	Sreča na vrvici	https://www.youtube.com/watch?v=43zueoS6fCM	SLO		
	Marta Zore	Še si tu	https://www.youtube.com/watch?v=RcOkz2M3XZs	SLO		
	Michael Cretu	Love Me	https://youtube.com/watch?v=RrIMfkijB-E	Foreign		
	Michael Jackson	Billie Jean	http://www.youtube.com/watch?v=eXqBhDAlVCc	Foreign		
	Michael Jackson	Ben	https://youtube.com/watch?v=3BDn16q_pvM	Foreign		
	Michael Jackson	Don't Stop It 'Til You Get Enough	https://youtube.com/watch?v=8UCgAx1A8eY	Foreign		
	Miley Cyrus	The Climb	http://www.youtube.com/watch?v=FL9Hcz85CGw	Foreign		
	Miley Cyrus	Wrecking Ball	http://www.youtube.com/watch?v=S78RmvtH79Y	Foreign		
	Miley Cyrus	Angels Like You	http://www.youtube.com/watch?v=H5iZ0PMJa0U	Foreign		
	Miley Cyrus	Party In The USA	http://www.youtube.com/watch?v=kfa-26JfdDA	Foreign		
	Miley Cyrus	Flowers	http://www.youtube.com/watch?v=fO4wsNsXtDg	Foreign		
	Mi2	Pojdi z menoj v toplice	https://www.youtube.com/watch?v=7izOu2vj-Ys	SLO		
	Mi2	Ko bil sn še mali pizdun	https://www.youtube.com/watch?v=1oXSW3Eyl5Y	SLO		
	Mi2	Čista jeba	https://www.youtube.com/watch?v=pHO5FeBy1K4	SLO		
	Mišo Kovač	Dalmacija u mom oku	https://www.youtube.com/watch?v=ijR6NqhDsII	EX-YU		
	Monty Python	No one expects the Spanish Inquisition	https://youtu.be/ytRWEdjf9lk?t=7930	Foreign		
	Morris Albert	Do You Miss Me	https://youtube.com/watch?v=47eGTRLEtXg	Foreign		
	Mungo Jerry	In the Summertime	https://youtube.com/watch?v=HgOYbuQrz1o	Foreign		
	Nancy Sinatra	These Boots Are Made for Walkin'	https://youtube.com/watch?v=vkl-GXuQRF8	Foreign		
	Naomi Scott	Speechless	http://www.youtube.com/watch?v=wqE5j1TQWVs	Foreign		
	Mladi Dolenci	Nocoj je druga rekla mi	https://www.youtube.com/watch?v=kE70uhgHwOg	SLO		
	Moni Kovačič	Brez ljubezni mi živeti ni	https://www.youtube.com/watch?v=U0dy1pSQFcw	SLO		
	Monroe Band	Jaz potrebujem več	https://www.youtube.com/watch?v=KbhpmacTB5c	SLO		
	Neil Diamond	Sweet Caroline	http://www.youtube.com/watch?v=srLoAl1mhFw	Foreign		
	Neil Diamond	I Am...I Said	https://youtube.com/watch?v=X8kA6c3USaA	Foreign		no_voice
	Neil Diamond	Song Sung Blue	https://youtube.com/watch?v=zqaBsTGDmDI	Foreign		no_voice
	Neil Sedaka	Laughter in The Rain	https://youtube.com/watch?v=5e7v3ZeI4Ac	Foreign		
	Neil Young	Four Strong Winds	https://youtube.com/watch?v=37D9DD89mNY	Foreign		
	Napoleon	Vrni se	https://www.youtube.com/watch?v=z2dEYZmOSKw	SLO		
	Navihanke	Tvoj SMS	https://www.youtube.com/watch?v=WjTuXTmkgfo	SLO		
	Nicki Minaj	Super Bass	http://www.youtube.com/watch?v=20GjgF_3faw	Foreign		
	Nicki Minaj	Anaconda	http://www.youtube.com/watch?v=Del8tBjZm5I	Foreign		
	Nicolette Larson	Lotta Love	https://youtube.com/watch?v=bOJbOc67g6Q	Foreign		
	Neda Ukraden	Da se nađemo na pola puta	https://www.youtube.com/watch?v=sHbJgFg9xrs	EX-YU		
	Neno Belan	Vino noći	https://www.youtube.com/watch?v=-4oCHWkzXtE	EX-YU		
	Neno Belan & Đavoli	Stojin na kantunu	https://www.youtube.com/watch?v=vAaVzTOLG_8	EX-YU		
	Nina Badrić	Dani i godine	https://www.youtube.com/watch?v=PJNoBHlYZy0	EX-YU		
	Nirvana	Smells Like Teens' Spirit	https://www.youtube.com/watch?v=wanjkvlxbho	Foreign		
	Nivana	The Man Who Sold the World	https://www.youtube.com/watch?v=L8GUqRcJYAc	Foreign		
	Nina Badrić	Takvi kao ti	https://www.youtube.com/watch?v=ARNQjs___Xc	EX-YU		
	Nina Osenar	Zelo naglas	https://www.youtube.com/watch?v=LXU6p7JARc0	SLO		
	Norman Saleet	This Time I Know It's Real	https://youtube.com/watch?v=o2MCxzsK0tc	Foreign		
	Nipplepeople	Frka	https://www.youtube.com/watch?v=pKvifzAcawg	EX-YU		
	Nola	Iznad oblaka	https://www.youtube.com/watch?v=q84JqEAIz4o	EX-YU		
	Nola	Dio tebe	https://www.youtube.com/watch?v=fEbMXwbMHFo	EX-YU		
	Novi fosili	Za dobra stara vremena	https://www.youtube.com/watch?v=OM2DLim8ZH8	EX-YU		
	Novi fosili	Najdraže moje	https://www.youtube.com/watch?v=6aqZlS5l6A0	EX-YU		
	Novi fosili	Još te volim	https://www.youtube.com/watch?v=L7y9hvSTJ-0	EX-YU		
	Novi fosili	Saša	https://www.youtube.com/watch?v=ojRhsMKMU6k	EX-YU		
	Novi fosili	Milena	https://www.youtube.com/watch?v=kIOb0Y17Fi8	EX-YU		
	Oasis	Wonderwall	http://www.youtube.com/watch?v=R_EXyGWI9rU	Foreign		
	Novi Fosili	Plava košulja	https://www.youtube.com/watch?v=7xmDdt-PcBQ	EX-YU		
	Novi Fosili	Šuti moj dječače plavi	https://www.youtube.com/watch?v=L0hKaSLQhB4	EX-YU		
	Nude	Budala	https://www.youtube.com/watch?v=w_SH-OPyrP4	SLO		
	Oliver Dragojević	Kad mi dođeš ti	https://www.youtube.com/watch?v=NT4YvrbkY8E	EX-YU		
	Olivia Newton John	Hopelessly Devoted To You (from Grease)	http://www.youtube.com/watch?v=jF4xOhCdrlo	Foreign		
	Olivia Newton-John	Hopelessly Devoted To You	https://youtube.com/watch?v=RkBv36LgArA	Foreign		
	Olivia Rodrigo	drivers license	http://www.youtube.com/watch?v=C3y6jGCXiUA	Foreign		
	Olivia Rodrigo	traitor	http://www.youtube.com/watch?v=wvpoGzmd5v4	Foreign		
	Olivia Rodrigo	happier	http://www.youtube.com/watch?v=or1_3KMpp3Y	Foreign		
	Olivia Rodrigo	All I Want	http://www.youtube.com/watch?v=DqqsTljY3PA	Foreign		
	Olivia Rodrigo	good 4 u	http://www.youtube.com/watch?v=L409x_gvwm8	Foreign		
	Olivia Rodrigo	deja vu	http://www.youtube.com/watch?v=8iBJPvRXqgQ	Foreign		
	One Direction	Night Changes	http://www.youtube.com/watch?v=kH9_meN7WqQ	Foreign		
	One Direction	Drag Me Down	http://www.youtube.com/watch?v=WHLKZDMUR6o	Foreign		
	OneRepublic	Counting Stars	http://www.youtube.com/watch?v=3EG3CfTv4lQ	Foreign		
	P!nk ft. Nate Ruess	Just Give Me A Reason	http://www.youtube.com/watch?v=SJVH11MFY7I	Foreign		
	Paloma Faith	Only Love Can Hurt Like This	http://www.youtube.com/watch?v=sNuLpPuWM68	Foreign		
	Paramore	The Only Exception	http://www.youtube.com/watch?v=yCXcs2B8du0	Foreign		
	Oliver Dragojević	Bez tebe	https://www.youtube.com/watch?v=PrJ9gn_iLJc	EX-YU		
	Oliver Dragojević	Trag u beskraju	https://www.youtube.com/watch?v=z7mTFxIShVQ	EX-YU		
	Oliver Mandić	Pitaju me, pitaju	https://www.youtube.com/watch?v=RZ12Dozzd34	EX-YU		
	Parni valjak	Jesen u meni	https://www.youtube.com/watch?v=faPUvTegwJ8	EX-YU		
	Parni valjak	Uhvati ritam	https://www.youtube.com/watch?v=0mkJmBRhRsw	EX-YU		
	Parni valjak	Ugasi me	https://www.youtube.com/watch?v=Hb9KV3ftrz0	EX-YU		
	Pat Benatar	Hit Me With Your Best Shot	https://youtu.be/ytRWEdjf9lk?t=3654	Foreign		
	Pat Boone	Love Letters in the Sand	https://youtube.com/watch?v=0YCswyfd-fA	Foreign		
	Pat Boone	April Love	https://youtube.com/watch?v=Lr-FalkqBkY	Foreign		
	Patricia Kaas	If You Go Away	https://www.youtube.com/watch?v=m4NEmfrxT4g	Foreign		
	Paul Anka	Diana	https://youtube.com/watch?v=CZl1ZSr9yb4	Foreign		
	Paul Anka	Think I'm In Love Again	https://youtube.com/watch?v=FOUTwnCaP20	Foreign		
	Paul Anka	Put Your Head on My Shoulder	https://youtube.com/watch?v=Tea6stg2QGI	Foreign		
	Paul Anka	Lonely Boy	https://youtube.com/watch?v=Oaab_mF7ckc	Foreign		
	Paul Anka	Lonely Boy	https://youtube.com/watch?v=Gb6vk1kgjAc	Foreign		
	Paul McCartney	Silly Love Songs	https://youtube.com/watch?v=lxKP1bZv4o4	Foreign		
	Paul McCartney	Band On The Run	https://youtube.com/watch?v=B_Vd2Co5Ohk	Foreign		
	Paul McCartney	Silly Love Songs	https://youtube.com/watch?v=Jb7PnXIOdKA	Foreign		
	Paul McCartney	Let Em In	https://youtube.com/watch?v=vLFQAPq0ars	Foreign		
	Paul Williams	I Won't Last A Day Without You	https://youtube.com/watch?v=hOMvaLDSboo	Foreign		
	Parni valjak	Ivana	https://www.youtube.com/watch?v=2xlAPW6AqG0	EX-YU		
	Parni valjak	Sve još miriše na nju	https://www.youtube.com/watch?v=AZ8dBQUBpxY	EX-YU		
	Peter Frampton	Show Me the Way	https://youtube.com/watch?v=p4KuY_afyqI	Foreign		
	Peter, Paul and Mary	Blowin' in the Wind	https://youtube.com/watch?v=WjwNGMMmpQk	Foreign		
	Phil Collins	In The Air Tonight	https://youtu.be/ytRWEdjf9lk?t=427	Foreign		
	Partibrejkers	Kreni prema meni	https://www.youtube.com/watch?v=_FG1s0Ui9Rs	EX-YU		
	Pink Floyd	Another Brick in the Wall KARAOKE	https://youtube.com/watch?v=l61mjCwnznQ	Foreign		
	Pink Floyd	Another Brick In The Wall	https://youtube.com/watch?v=c2w2xRspoMU	Foreign		
	Pink Sweat$	At My Worst	http://www.youtube.com/watch?v=FsKcCqLS91w	Foreign		
	Plain White T's	Hey There Delilah	http://www.youtube.com/watch?v=ZakEbWobIj0	Foreign		
	Partibrejkers	Hipnotisana gomila	https://www.youtube.com/watch?v=0LvZLdEHTi4	EX-YU		
	Pepel in kri	Dan ljubezni	https://www.youtube.com/watch?v=2NwBFL8BL2Y	SLO		
	Petar Grašo	Volim i postojim	https://www.youtube.com/watch?v=XS6f8J5Jmco	EX-YU		
	Piloti	Kao ptica na mom dlanu	https://www.youtube.com/watch?v=SPvhHO1h36I	EX-YU		
	Plavi orkestar	Ako su to samo bile laži	https://www.youtube.com/watch?v=1wmFQfkgup8	EX-YU		no_voice
	Player	Baby Come Back	https://youtube.com/watch?v=ifcAbgP0q1A	Foreign		
	Poison	Every Rose Has Its Thorn	https://youtu.be/ytRWEdjf9lk?t=4301	Foreign		no_voice
	Poison	Every Rose Has Its Thorn	https://youtu.be/XYyY4p06LmQ?t=1348	Foreign		w_voice
	Plavi orkestar	Suada	https://www.youtube.com/watch?v=yRm5GpcM7hU	EX-YU		no_voice
	Plavi orkestar	Odlazim	https://www.youtube.com/watch?v=28kf-72xbxU	EX-YU		
	Plavi Orkestar	Bolje biti pijan nego star	https://www.youtube.com/watch?v=gJpCkMRi6zs	EX-YU		no_voice
	Plavi Orkestar	Bolje biti pijan nego star	https://www.youtube.com/watch?v=HC-axTiZxmg	EX-YU		w_voice
	Pop Design	Na božično noč	https://www.youtube.com/watch?v=QyyfqyfJkVw	SLO		
	Pop Design	Ko si na tleh	https://www.youtube.com/watch?v=V0pnrJPRGZ0	SLO		
	Poslednja igra leptira	Dečko, ajde oladi	https://www.youtube.com/watch?v=jEUlXC1Pa14	EX-YU		
	Power Dancers	Prvič vem	https://www.youtube.com/watch?v=j1i8fwOMtYI	SLO		
	Put Your Head On My Shoulder	Paul Anka	https://youtube.com/watch?v=0sGNeWDVrfQ	Foreign		
	Queen	Bohemian Rhapsody	http://www.youtube.com/watch?v=9Lxm0iSnKNc	Foreign		
	Queen	Love Of My Life	http://www.youtube.com/watch?v=rGTHC4I_JPk	Foreign		
	Queen	I Want To Break Free	http://www.youtube.com/watch?v=y_IIuMX0rHA	Foreign		
	Queen	Radio Ga-Ga	https://youtu.be/ytRWEdjf9lk?t=1735	Foreign		
	Queen	Bohemian Rhapsody	https://youtube.com/watch?v=_ih5L6S7Ejk	Foreign		
	Queen	We Are the Champions	https://youtube.com/watch?v=wbri009SE3w	Foreign		
	Queen	Bohemian Rhapsody	https://youtube.com/watch?v=dk5AWEfxg4s	Foreign		
	Queen	I Want To Break Free	https://youtube.com/watch?v=y_IIuMX0rHA	Foreign		
	Queen	Bohemian Rhapsody	https://youtube.com/watch?v=9Lxm0iSnKNc	Foreign		
	Queen	A Kind of Magic	https://youtube.com/watch?v=Xe6Oz08mKes	Foreign		
	Queen	The Great Pretender	https://youtube.com/watch?v=hOxo_e4Yugw	Foreign		
	Queen	Crazy Little Thing Called Love	https://youtube.com/watch?v=RQGoZpil4Fg	Foreign		
	Queen	Another One Bites The Dust	https://youtube.com/watch?v=IrUVwpJ4aso	Foreign		
	Radiohead	Creep	http://www.youtube.com/watch?v=3WLy3AblvmQ	Foreign		
	Radiohead	Creep	https://youtu.be/RQC7JL4a6fc?t=0	Foreign	1	
	Prljavo kazalište	Mi plešemo	https://www.youtube.com/watch?v=P0OdEY3F0Z4	EX-YU		
	Randy Edelman	Please Don't Stop Remembering	https://youtube.com/watch?v=7lPf4i7zv4Y	Foreign		
	Randy Edelman	Please Don't Stop Remembering	https://youtube.com/watch?v=n1i1w-5GwAI	Foreign		
	Ray Stevens	Everything is Beautiful (1970)	https://youtube.com/watch?v=mlwfGh-SVXw	Foreign		
	Ray Stevens	Everything Is Beautiful	https://youtube.com/watch?v=A3jB447B9UY	Foreign		
	Prljavo kazalište	Sve je lako kad si mlad	https://www.youtube.com/watch?v=zUxGNrAcKQc	EX-YU		
	Prljavo Kazalište	Ne zovi mama doktora	https://www.youtube.com/watch?v=KOWtyG82cKM	EX-YU		
	Psihomodo pop	Ramona	https://www.youtube.com/watch?v=cOs8cdlFoks	EX-YU		
	REO Speedwagon	Can't Fight This Feeling	https://youtu.be/ytRWEdjf9lk?t=2973	Foreign		
	Rafko Irgolič	Moj črni konj	https://www.youtube.com/watch?v=1ehlF3G7zg4	SLO		
	Rex Smith	Simply Jessie	https://youtube.com/watch?v=koY3BZbau64	Foreign		
	Rex Smith	Let's Make A Memory	https://youtube.com/watch?v=bgk_FV7FW8c	Foreign		
	Rex Smith	Forever	https://youtube.com/watch?v=Q0McH4byLOg	Foreign		
	Rebeka Dremelj	Vrag naj vzame	https://www.youtube.com/watch?v=ba-GKsknaD4	SLO		
	Ric Segreto	Don't Know What To Say	https://youtube.com/watch?v=r-0JOUqG0pA	Foreign		
	Richard Marx	Right Here Waiting	http://www.youtube.com/watch?v=jZ8o_ZGt9QY	Foreign		
	Richard Sanderson	Reality	https://youtube.com/watch?v=OC-HdB08f_I	Foreign		
	Richard Sanderson	She's A Lady	https://youtube.com/watch?v=Vb68Hzywgiw	Foreign		
	Rick James	Super Freak	https://youtu.be/ytRWEdjf9lk?t=4559	Foreign		
	Rihanna	Diamonds	http://www.youtube.com/watch?v=7DzQs7dpNL8	Foreign		
	Rihanna	Stay ft. Mikky Ekko	http://www.youtube.com/watch?v=bhGqtMsp0-w	Foreign		
	Rihanna	Take A Bow	http://www.youtube.com/watch?v=femohd7zllQ	Foreign		
	Rihanna	There's Nothing Holding Me Back	http://www.youtube.com/watch?v=69mrR_Lc_yA	Foreign		
	Rihanna	Umbrella	https://www.youtube.com/watch?v=xCJtwKRysQU	Foreign		w_voice
	Regina	Dan najlepših sanj	https://www.youtube.com/watch?v=xq5QNnQIdvo&t=31s	SLO		
	Robert Palmer	Bad Case Of Loving You (Doctor, Doctor)	https://youtube.com/watch?v=216NSap3fXM	Foreign		
	Roberta Flack	Killing Me Softly	https://youtube.com/watch?v=rmjP4k-qhGQ	Foreign		
	Roberta Flack	If Ever I See You Again	https://youtube.com/watch?v=kPo1EvV3zgI	Foreign		
	Roberta Flack	Killing Me Softly With His Song	https://youtube.com/watch?v=Ky96EO_hixs	Foreign		
	Reklame	Twix	https://www.youtube.com/watch?v=ez6iIY-SiIg	SLO		
	Rod Stewart	I Don't Want To Talk About It	http://www.youtube.com/watch?v=BdReRY0VIRg	Foreign		no_voice
	Rod Stewart	Da Ya Think I'm Sexy?	https://youtube.com/watch?v=sljjSo99CEA	Foreign		
	Rod Stewart	I Don't Want to Talk About It	https://youtube.com/watch?v=7Ea4sn8d-Vk	Foreign		
	Rod Stewart	I Don't Want To Talk About It	https://youtube.com/watch?v=BdReRY0VIRg	Foreign		
	Rod Stewart	Reason To Believe	https://youtube.com/watch?v=PJMiE0qOTFQ	Foreign		
	Rod Stewart	I Was Only Joking	https://youtube.com/watch?v=P-q3g0RP9MY	Foreign		
	Rod Stewart	Da Ya Think I'm Sexy	https://youtube.com/watch?v=7mkDT59jZVQ	Foreign		
	Rod Stewart	Maggie May	https://youtube.com/watch?v=w2M4mwvGxDM	Foreign		
	Rolling Stones	Satisfaction	https://youtube.com/watch?v=uj4-_JL7-Tk	Foreign		
	Ronan Keating	When You Say Nothing At All	http://www.youtube.com/watch?v=p8p0z_w0Juk	Foreign		
	Ronnie Dyson	Just Don't Want To Be Lonely	https://youtube.com/watch?v=bjfWZi6SbFk	Foreign		
	Roy Orbison	Oh, Pretty Woman	https://youtube.com/watch?v=5zGdD6CGPhs	Foreign		
	Rupert Holmes	Terminal	https://youtube.com/watch?v=VFaV45F_FZA	Foreign		
	Rupert Holmes	Touch and Go	https://youtube.com/watch?v=ZcZxLcGhUkQ	Foreign		
	Ruth B	Lost Boy	http://www.youtube.com/watch?v=8R1xIYOwxRA	Foreign		
	Ruth B	Dandelions	http://www.youtube.com/watch?v=UjejKDLIrRk	Foreign		
	Ryan Lewis	Can't Hold Us	https://www.youtube.com/watch?v=tx1QuNFvIIk	Foreign		
	Reporter Milan	Pegasto dekle	https://www.youtube.com/watch?v=ao6NVyofkSE	SLO		
	Riblja čorba	Pogledaj dom svoj, anđele	https://www.youtube.com/watch?v=ne4OzcHL2Zg	EX-YU		
	Sam Smith	I'm Not The Only One (Classic Karaoke Version)	http://www.youtube.com/watch?v=XcZX89Z0nVA	Foreign		
	Sam Smith	Stay With Me	http://www.youtube.com/watch?v=7C8034DlmIM	Foreign		
	Sam Smith	Lay Me Down	http://www.youtube.com/watch?v=UuGannvDvQk	Foreign		
	Sam Smith	Too Good At Goodbyes	http://www.youtube.com/watch?v=yiOHvS4rP5c	Foreign		
	Santa Esmeralda	You're My Everything	https://youtube.com/watch?v=tYK_O32RV58	Foreign		
	Ritem Planet	Ustnice brez poljubov	https://www.youtube.com/watch?v=UnFX1VjWBRA	SLO		
	Scorpions	Wind of Change	https://youtu.be/XYyY4p06LmQ?t=1833	Foreign		w_voice
	Seals & Croff	We May Never Pass This Way Again	https://youtube.com/watch?v=Z0fTRtXnNdM	Foreign		
	Seals & Crofts	We May Never Pass This Way (Again)	https://youtube.com/watch?v=XRJ5tcJIjio	Foreign		
	Seals & Crofts	Summer Breeze	https://youtube.com/watch?v=_0uQRGE2bHM	Foreign		
	Seals and Crofts	My Fair Share	https://youtube.com/watch?v=yNT0PXB56zI	Foreign		
	Rock'n'Band	Nika	https://www.youtube.com/watch?v=HA7dBm8d5Os	SLO		
	Sergio Mendes	Bridges	https://youtube.com/watch?v=tgZ7O4nwAOE	Foreign		
	Sérgio Mendes	The Trouble With Hello Is Goodbye	https://youtube.com/watch?v=FhS96MCJL1A	Foreign		
	Shakira	Waka Waka (This Time For Africa)	http://www.youtube.com/watch?v=DHXrbMX7fPw	Foreign		
	Shawn Mendes	Treat You Better	http://www.youtube.com/watch?v=QIJQ7dxuKgY	Foreign		
	Shawn Mendes, Camila Cabello	Señorita	http://www.youtube.com/watch?v=kC8jBnooHgs	Foreign		
	Sia	Chandelier	http://www.youtube.com/watch?v=b3iox_qUaUE	Foreign		
	Sia	Snowman	http://www.youtube.com/watch?v=WWu83Z4pqss	Foreign		
	Sia	Cheap Thrills	http://www.youtube.com/watch?v=LqrqgALM1Ug	Foreign		
	Sia	Unstoppable	http://www.youtube.com/watch?v=v464ay9eei0	Foreign		
	S. A. R. S.	Lutka	https://www.youtube.com/watch?v=Zvr1cJjszOY	EX-YU		
	Simon & Garfunkel	The Boxer	https://youtube.com/watch?v=R7WY8Z_ZaOY	Foreign		
	Simon & Garfunkel	Bridge Over Troubled Water	https://youtube.com/watch?v=iEr_Y8DKx84	Foreign		
	Simon & Garfunkel	Mrs Robinson	https://youtube.com/watch?v=quRzVrV4kGE	Foreign		
	Simon & Garfunkel	The Sound of Silence	https://youtube.com/watch?v=CdhfBx6mc6g	Foreign		no_voice
	Simon & Garfunkel	The Sound of Silence	https://youtube.com/watch?v=jG8gSrCC_Tk	Foreign		
	Simon & Garfunkel	Scarborough Fair	https://youtube.com/watch?v=SIK6OrTP6k0	Foreign		
	Simon & Garfunkel	59th Street Bridge Song (Feelin' Groovy)	https://youtube.com/watch?v=ZzhJ8Zf8ZXU	Foreign		no_voice
	Simon & Garfunkel	59th Street Bridge Song (Feelin' Groovy)	https://youtube.com/watch?v=KKJ5hyBVsME	Foreign		
	Simon and Garfunkel	Scarborough Fair	https://youtube.com/watch?v=crogwwgJEn4	Foreign		
	Simple Plan	Perfect	http://www.youtube.com/watch?v=5f15CcwlluQ	Foreign		
	Sister Act 2	On Happy Day	https://youtu.be/XYyY4p06LmQ?t=2141	Foreign		w_voice
	S.A.R.S.	Buđav lebac	https://www.youtube.com/watch?v=cBMJcVRoAZw	EX-YU		
	Spinners	I Don't Want To Lose You	https://youtube.com/watch?v=XoWH3EHtnPo	Foreign		
	Starship	We Built This City (duet)	https://youtu.be/ytRWEdjf9lk?t=8156	Foreign		
	Steely Dan	Rikki Don't Lose That Number	https://youtube.com/watch?v=ymK6QP6fJ44	Foreign		
	Steely Dan	Rikki Don't Lose That Number	https://youtube.com/watch?v=HpZ6SOVKFIU	Foreign		
	Steely Dan	Rikki Don't Lose That Number	https://youtube.com/watch?v=zP5bu2Cio58	Foreign		
	Stephen Bishop	It Might Be You	https://youtube.com/watch?v=tf7X8zjWR_0	Foreign		
	Stephen Bishop	On And On	https://youtube.com/watch?v=UZxy7oGlpqg	Foreign		
	Stevie Wonder	I Just Called To Say I Love You	http://www.youtube.com/watch?v=x-ufoMYaVYE	Foreign		
	Stonebolt	I Will Still Love You	https://youtube.com/watch?v=MChDZeJk5tU	Foreign		
	Saša Lošić	Iznad Tešnja zora sviće	https://www.youtube.com/watch?v=zepOqMgeYxg	EX-YU		
	Survivor	Eye of the Tiger	https://youtu.be/ytRWEdjf9lk?t=2723	Foreign		
	Sergeja	Danes je nov dan	https://www.youtube.com/watch?v=lH_YyGxPNsw	SLO		
	Tangled	I See The Light	http://www.youtube.com/watch?v=FLgWioSXAQU	Foreign		
	Tangled	When Will My Life Begin	http://www.youtube.com/watch?v=aoVtLhhPtSc	Foreign		
	Taylor Swift	Blank Space	http://www.youtube.com/watch?v=EuOp_2Zcr8E	Foreign		
	Taylor Swift	You Belong With Me	http://www.youtube.com/watch?v=5B_dHpwfBXE	Foreign		
	Taylor Swift	Love Story	http://www.youtube.com/watch?v=ZqY3eONjX5k	Foreign		
	Taylor Swift	Back To December	http://www.youtube.com/watch?v=VHpK1i6XnkY	Foreign		
	Taylor Swift	Shake It Off	http://www.youtube.com/watch?v=-i5MU14JLdw	Foreign		
	Taylor Swift	Look What You Made Me Do	http://www.youtube.com/watch?v=Rbtq0bHlvmU	Foreign		
	Severina	Brad Pitt	https://www.youtube.com/watch?v=rLSezk6aV3o	EX-YU		
	Severina	Italiana	https://www.youtube.com/watch?v=8itLmitE8mw	EX-YU		w_voice
	Severina	Uzbuna	https://www.youtube.com/watch?v=ngxr9THpjEg	EX-YU		w_voice
	Teri De Sario	It Takes A Man And A Woman	https://youtube.com/watch?v=u08JiJtqnSU	Foreign		
	Teri DeSario	It Takes A Man And A Woman	https://youtube.com/watch?v=d5lO_3PhmcY	Foreign		
	The 5th Dimension	If I Could Reach You	https://youtube.com/watch?v=x4vGSpR-80c	Foreign		
	The 5th Dimension	If I Could Reach You	https://youtube.com/watch?v=j7Mo1mjKT9c	Foreign		
	The Animals	House Of The Rising Sun	https://youtube.com/watch?v=xc5s0TRHwtI	Foreign		
	The Association	Never My Love	https://youtube.com/watch?v=GLjBqMma6LE	Foreign		
	The B-52s	Love Shack (duet)	https://youtu.be/ytRWEdjf9lk?t=5539	Foreign		
	The Bangles	Walk Like An Egyptian	https://youtu.be/ytRWEdjf9lk?t=3259	Foreign		
	The Beatles	Let It Be	http://www.youtube.com/watch?v=OhRUYf_yn_s	Foreign		
	The Beatles	Yesterday	http://www.youtube.com/watch?v=uw3zzQ-5g4o	Foreign		
	The Beatles	Hey Jude	http://www.youtube.com/watch?v=enmHYsoCMkQ	Foreign		
	The Beatles	While My Guitar Gently Weeps	https://youtube.com/watch?v=_5u3Xv9Z3PQ	Foreign		
	The Beatles	Hey Jude	https://youtube.com/watch?v=enmHYsoCMkQ	Foreign		
	The Beatles	Hey Jude	https://youtube.com/watch?v=Pex4LTVjFow	Foreign		
	The Beatles	In My Life	https://youtube.com/watch?v=IS7ESPZn7do	Foreign		
	The Beatles	Across The Universe	https://youtube.com/watch?v=kH65vQgUVCM	Foreign		
